episode,ep_reward,ep_length,reached_goal,trap_hits,traffic_hits,pg_loss,vf_loss,entropy,clip_frac,lr,ent_coef,eval_avg_reward,eval_success_rate,eval_avg_trap_hits,eval_avg_traffic_hits
1879,34.1,100,1,0,12,0.0379,33.2408,0.9937,0.000,0.000046,0.00215,,,,
1880,-75.0,92,0,1,0,-0.0153,12.9077,0.9311,0.000,0.000046,0.00214,,,,
1881,-53.3,30,0,1,0,-0.0000,70.1355,0.9154,0.000,0.000046,0.00213,,,,
1882,93.3,23,1,0,3,-0.0001,13.4953,0.9938,0.000,0.000046,0.00212,,,,
1883,-89.5,96,0,1,1,-0.0127,17.3728,0.9216,0.000,0.000046,0.00211,,,,
1884,-63.9,39,0,1,0,-0.0014,34.4452,1.2002,0.000,0.000046,0.00210,,,,
1885,-50.8,3,0,1,0,0.0000,0.0000,0.0000,0.000,0.000046,0.00209,,,,
1886,101.9,9,1,0,0,-0.0004,13.9348,0.9455,0.000,0.000045,0.00208,,,,
1887,105.6,13,1,0,0,-0.0002,17.9521,1.0053,0.000,0.000045,0.00207,,,,
1888,71.6,54,1,0,5,-0.0001,23.4561,1.1098,0.000,0.000045,0.00206,,,,
1889,103.7,11,1,0,0,-0.0003,10.4250,0.8977,0.000,0.000045,0.00205,,,,
1890,-55.3,9,0,1,0,-0.0022,115.4167,1.0136,0.000,0.000045,0.00205,,,,
1891,-49.0,8,0,1,0,0.0003,133.1215,1.1287,0.000,0.000045,0.00204,,,,
1892,-48.9,16,0,1,0,0.0009,79.3924,0.9776,0.000,0.000045,0.00203,,,,
1893,104.9,13,1,0,0,-0.0004,30.9139,0.9361,0.000,0.000044,0.00202,,,,
1894,103.2,17,1,0,0,-0.0000,7.5538,1.0333,0.000,0.000044,0.00201,,,,
1895,-66.0,42,0,1,0,-0.0006,29.4571,0.6072,0.000,0.000044,0.00200,,,,
1896,67.0,86,1,0,9,0.0558,15.9983,0.9639,0.000,0.000044,0.00199,,,,
1897,-61.7,10,0,1,3,-0.0001,113.7150,0.4472,0.000,0.000044,0.00198,,,,
1898,-48.6,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000044,0.00197,,,,
1899,83.7,64,1,0,3,-0.0001,8.6345,0.9963,0.000,0.000044,0.00196,,,,
1900,98.8,7,1,0,0,-0.0003,20.7230,0.9354,0.000,0.000044,0.00195,-71.7,0.20,0.0,5.4
1901,91.5,21,1,0,2,0.0001,11.8867,1.0786,0.000,0.000043,0.00194,,,,
1902,-60.3,58,0,1,0,-0.0004,19.6697,0.9870,0.000,0.000043,0.00193,,,,
1903,-52.2,29,0,1,0,-0.0015,52.8776,0.8047,0.000,0.000043,0.00192,,,,
1904,-59.1,13,0,1,2,-0.0004,75.4084,1.0328,0.000,0.000043,0.00191,,,,
1905,-69.5,35,0,1,3,-0.0011,37.2774,0.9073,0.000,0.000043,0.00190,,,,
1906,-54.2,34,0,1,0,-0.0013,33.1330,0.8772,0.000,0.000043,0.00189,,,,
1907,98.9,13,1,0,0,-0.0006,311.4883,1.0926,0.000,0.000043,0.00188,,,,
1908,-50.8,3,0,1,0,0.0000,0.0000,0.0000,0.000,0.000042,0.00187,,,,
1909,89.8,58,1,0,0,0.0003,10.0087,0.8094,0.000,0.000042,0.00186,,,,
1910,97.3,25,1,0,0,-0.0000,14.5190,0.8761,0.000,0.000042,0.00186,,,,
1911,-64.7,20,0,1,3,-0.0002,59.2079,1.0755,0.000,0.000042,0.00185,,,,
1912,100.9,2,1,0,0,0.0000,0.0000,0.0000,0.000,0.000042,0.00184,,,,
1913,-51.2,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000042,0.00183,,,,
1914,-103.8,95,0,1,6,0.0259,117.3809,0.9976,0.000,0.000042,0.00182,,,,
1915,50.3,103,1,0,11,-0.0256,33.0875,1.0043,0.000,0.000041,0.00181,,,,
1916,84.1,47,1,0,3,-0.0003,5.7201,1.0261,0.000,0.000041,0.00180,,,,
1917,-52.1,28,0,1,0,-0.0002,43.7435,1.0095,0.000,0.000041,0.00179,,,,
1918,-49.5,3,0,1,0,0.0000,0.0000,0.0000,0.000,0.000041,0.00178,,,,
1919,102.1,7,1,0,0,0.0000,0.0000,0.0000,0.000,0.000041,0.00177,,,,
1920,99.2,51,1,0,0,-0.0010,15.9027,0.8771,0.000,0.000041,0.00176,,,,
1921,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000041,0.00175,,,,
1922,-51.4,25,0,1,0,-0.0011,45.8416,1.0466,0.000,0.000041,0.00174,,,,
1923,-76.3,47,0,1,3,-0.0009,28.7369,0.8787,0.000,0.000040,0.00173,,,,
1924,-109.6,173,0,1,3,-0.0004,16.9210,1.0213,0.000,0.000040,0.00172,,,,
1925,-58.4,21,0,1,3,-0.0004,43.6175,1.0161,0.000,0.000040,0.00171,,,,
1926,83.6,74,1,0,3,-0.0153,7.7549,0.9298,0.000,0.000040,0.00170,,,,
1927,-58.7,19,0,1,0,0.0002,63.3789,0.8169,0.000,0.000040,0.00169,,,,
1928,101.2,6,1,0,0,0.0000,0.0000,0.0000,0.000,0.000040,0.00168,,,,
1929,102.5,6,1,0,0,0.0000,0.0000,0.0000,0.000,0.000040,0.00167,,,,
1930,94.5,33,1,0,0,-0.0001,34.0229,1.0706,0.000,0.000039,0.00166,,,,
1931,100.1,44,1,0,0,-0.0006,31.2420,0.8962,0.000,0.000039,0.00166,,,,
1932,101.9,25,1,0,0,-0.0009,7.2592,1.0454,0.000,0.000039,0.00165,,,,
1933,42.8,86,1,0,15,0.0075,27.7681,1.0153,0.000,0.000039,0.00164,,,,
1934,102.2,10,1,0,0,-0.0004,13.2400,1.0080,0.000,0.000039,0.00163,,,,
1935,-63.5,17,0,1,3,-0.0001,300.2758,1.2342,0.000,0.000039,0.00162,,,,
1936,81.1,104,1,0,0,0.0024,5.9915,1.0150,0.000,0.000039,0.00161,,,,
1937,99.2,17,1,0,0,-0.0004,8.0368,1.0458,0.000,0.000039,0.00160,,,,
1938,85.4,37,1,0,5,-0.0004,18.9792,0.9490,0.000,0.000038,0.00159,,,,
1939,102.7,4,1,0,0,0.0000,0.0000,0.0000,0.000,0.000038,0.00158,,,,
1940,-56.7,37,0,1,0,-0.0013,30.1892,0.8523,0.000,0.000038,0.00157,,,,
1941,86.5,33,1,0,4,-0.0003,12.7154,0.9610,0.000,0.000038,0.00156,,,,
1942,103.0,8,1,0,0,-0.0005,11.9995,0.9436,0.000,0.000038,0.00155,,,,
1943,91.2,87,1,0,0,-0.0227,8.6925,0.8854,0.000,0.000038,0.00154,,,,
1944,101.9,14,1,0,0,0.0002,10.8553,1.0289,0.000,0.000038,0.00153,,,,
1945,-107.0,158,0,1,3,-0.0292,15.4909,1.0109,0.000,0.000037,0.00152,,,,
1946,75.0,86,1,0,2,-0.0086,107.4973,1.0489,0.000,0.000037,0.00151,,,,
1947,98.3,24,1,0,0,0.0001,168.8836,1.0374,0.000,0.000037,0.00150,,,,
1948,52.2,128,1,0,9,-0.0007,9.9681,0.9059,0.000,0.000037,0.00149,,,,
1949,100.4,37,1,0,0,0.0001,17.9970,0.8925,0.000,0.000037,0.00148,,,,
1950,89.9,200,1,0,0,0.0001,10.2506,1.0380,0.000,0.000037,0.00148,-71.1,0.10,0.1,4.4
1951,86.5,66,1,0,0,-0.0004,7.3902,1.1391,0.000,0.000037,0.00147,,,,
1952,100.3,27,1,0,2,-0.0001,24.0711,0.9125,0.000,0.000036,0.00146,,,,
1953,-53.1,12,0,1,0,0.0002,105.0697,0.7207,0.000,0.000036,0.00145,,,,
1954,-53.5,11,0,1,0,-0.0023,96.5314,1.0683,0.000,0.000036,0.00144,,,,
1955,-46.8,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000036,0.00143,,,,
1956,-48.5,7,0,1,0,0.0000,0.0000,0.0000,0.000,0.000036,0.00142,,,,
1957,-54.8,21,0,1,0,-0.0010,62.6945,0.6667,0.000,0.000036,0.00141,,,,
1958,101.3,9,1,0,0,0.0002,10.8015,0.9060,0.000,0.000036,0.00140,,,,
1959,-55.1,46,0,1,0,0.0001,38.7909,0.7135,0.000,0.000036,0.00139,,,,
1960,94.9,13,1,0,3,0.0000,20.6382,0.8606,0.000,0.000035,0.00138,,,,
1961,57.0,115,1,0,6,-0.0002,15.0804,0.8126,0.000,0.000035,0.00137,,,,
1962,-52.7,11,0,1,0,-0.0011,91.4260,0.8573,0.000,0.000035,0.00136,,,,
1963,-60.4,40,0,1,0,-0.0019,36.9068,0.4997,0.000,0.000035,0.00135,,,,
1964,-1.7,196,1,0,15,-0.0063,31.2437,0.6028,0.000,0.000035,0.00134,,,,
1965,-104.4,118,0,1,12,0.0048,23.3522,0.7321,0.000,0.000035,0.00133,,,,
1966,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000035,0.00132,,,,
1967,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000034,0.00131,,,,
1968,60.2,75,1,0,9,0.0248,31.7782,1.0536,0.000,0.000034,0.00130,,,,
1969,64.1,101,1,0,3,-0.0086,5.5894,0.8797,0.000,0.000034,0.00129,,,,
1970,-72.0,200,0,0,4,-0.0520,9.3177,0.8198,0.000,0.000034,0.00129,,,,
1971,-51.7,15,0,1,0,-0.0005,80.8083,0.6179,0.000,0.000034,0.00128,,,,
1972,-86.0,105,0,1,3,-0.0019,22.2496,0.7946,0.000,0.000034,0.00127,,,,
1973,79.6,91,1,0,0,0.0128,6.3071,0.8599,0.000,0.000034,0.00126,,,,
1974,97.6,38,1,0,0,-0.0002,6.8634,1.1482,0.000,0.000034,0.00125,,,,
1975,94.5,43,1,0,0,-0.0001,10.0445,1.0931,0.000,0.000033,0.00124,,,,
1976,104.9,16,1,0,0,-0.0009,16.7980,1.0547,0.000,0.000033,0.00123,,,,
1977,101.6,13,1,0,0,-0.0004,10.1565,1.0986,0.000,0.000033,0.00122,,,,
1978,98.3,8,1,0,0,-0.0009,11.3668,1.0178,0.000,0.000033,0.00121,,,,
1979,104.1,15,1,0,0,-0.0002,13.1765,0.8858,0.000,0.000033,0.00120,,,,
1980,-52.7,14,0,1,1,-0.0007,69.4542,0.7974,0.000,0.000033,0.00119,,,,
1981,99.7,8,1,0,1,0.0006,17.1570,0.8940,0.000,0.000033,0.00118,,,,
1982,83.8,48,1,0,5,-0.0003,6.9079,0.8692,0.000,0.000032,0.00117,,,,
1983,-58.3,16,0,1,3,-0.0012,78.5510,0.9979,0.000,0.000032,0.00116,,,,
1984,86.3,46,1,0,6,-0.0002,12.9526,0.8933,0.000,0.000032,0.00115,,,,
1985,94.3,5,1,0,2,0.0000,0.0000,0.0000,0.000,0.000032,0.00114,,,,
1986,69.7,91,1,0,0,0.0027,56.9232,1.1522,0.000,0.000032,0.00113,,,,
1987,-93.7,95,0,1,6,-0.0136,25.5581,0.9938,0.000,0.000032,0.00112,,,,
1988,93.5,43,1,0,0,-0.0005,106.3477,1.1272,0.000,0.000032,0.00111,,,,
1989,43.7,129,1,0,8,0.0023,17.6681,1.0107,0.000,0.000031,0.00110,,,,
1990,95.8,33,1,0,0,0.0000,132.8028,1.0797,0.000,0.000031,0.00110,,,,
1991,13.7,199,1,0,12,0.0077,23.2368,0.8527,0.000,0.000031,0.00109,,,,
1992,100.4,24,1,0,0,-0.0001,13.7478,0.9343,0.000,0.000031,0.00108,,,,
1993,-83.8,83,0,1,6,-0.0093,33.6088,0.8124,0.000,0.000031,0.00107,,,,
1994,-70.7,40,0,1,3,-0.0011,28.7330,0.8573,0.000,0.000031,0.00106,,,,
1995,95.0,27,1,0,1,-0.0003,7.4515,1.0716,0.000,0.000031,0.00105,,,,
1996,-49.9,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000031,0.00104,,,,
1997,-63.8,55,0,1,0,-0.0002,30.7467,0.6382,0.000,0.000030,0.00103,,,,
1998,85.3,75,1,0,1,0.0358,2.7677,0.9569,0.000,0.000030,0.00102,,,,
1999,-72.5,75,0,1,0,0.0304,26.0270,1.1075,0.000,0.000030,0.00101,,,,
2000,-93.8,200,0,0,9,0.0059,27.3914,0.7992,0.000,0.000030,0.00100,-89.3,0.10,0.0,8.0
