episode,ep_length,outcome,thief_reward,police0_reward,police1_reward,thief_pg_loss,thief_vf_loss,thief_entropy,police0_pg_loss,police0_vf_loss,police0_entropy,police1_pg_loss,police1_vf_loss,police1_entropy,thief_lr,police_lr,eval_catch_rate,eval_escape_rate,eval_trap_rate,eval_timeout_rate,eval_avg_steps
3461,6,escaped,104.5,-50.5,-50.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3462,14,escaped,111.7,-51.3,-51.3,-0.0004,0.0503,0.1680,-0.0013,12.7844,0.8921,-0.0001,0.0567,0.8006,0.000049,0.000098,,,,,
3463,12,escaped,101.9,-51.1,-51.1,-0.0013,0.0204,0.2329,0.0011,2.9464,0.8057,-0.0026,0.0251,0.7591,0.000049,0.000098,,,,,
3464,21,caught,-96.0,48.0,98.0,0.0006,252.6635,0.0521,0.0002,60.1302,0.8847,-0.0029,181.9331,0.8681,0.000049,0.000098,,,,,
3465,7,caught,-94.6,99.4,49.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3466,9,escaped,101.2,-50.8,-50.8,-0.0056,0.1110,0.1414,-0.0030,0.0961,0.7316,-0.0061,0.0495,0.8268,0.000049,0.000098,,,,,
3467,14,caught,-106.9,48.7,98.7,0.0001,368.7888,0.0621,0.0007,89.5812,0.7282,-0.0061,266.9337,0.8959,0.000049,0.000098,,,,,
3468,3,caught,-100.2,99.8,49.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3469,13,escaped,102.8,-51.2,-51.2,-0.0123,0.0730,0.1644,0.0005,0.1234,0.7883,0.0038,0.2795,0.8741,0.000049,0.000098,,,,,
3470,11,escaped,107.0,-51.0,-51.0,-0.0069,0.0236,0.2328,-0.0060,0.1708,0.7618,-0.0165,0.1082,0.8449,0.000049,0.000098,,,,,
3471,14,escaped,109.7,-51.3,-51.3,-0.0051,0.0857,0.1379,-0.0045,0.0267,0.8250,-0.0015,0.0132,0.8700,0.000049,0.000098,,,,,
3472,10,caught,-93.9,49.1,99.1,-0.0001,534.3174,0.0147,-0.0042,126.2669,0.6837,-0.0008,504.0397,0.9393,0.000049,0.000098,,,,,
3473,21,caught,-90.0,48.0,98.0,-0.0005,945.8932,0.0792,-0.0026,231.0592,0.7522,0.0057,449.7147,0.8624,0.000049,0.000098,,,,,
3474,17,escaped,97.1,-51.6,-51.6,-0.0003,15.5579,0.1118,-0.0052,0.1729,0.7266,-0.0028,36.4933,0.8254,0.000049,0.000098,,,,,
3475,12,escaped,107.9,-51.1,-51.1,-0.0008,0.0191,0.1304,-0.0019,0.0254,0.7046,-0.0102,0.0105,0.8392,0.000049,0.000098,,,,,
3476,11,escaped,109.0,-51.0,-51.0,-0.0000,0.0498,0.1725,-0.0007,0.0816,0.6892,-0.0072,0.0129,0.8611,0.000049,0.000098,,,,,
3477,5,caught,-96.4,99.6,49.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3478,11,escaped,107.0,-51.0,-51.0,-0.0001,0.0369,0.0907,-0.0029,0.2959,0.6778,-0.0032,0.0292,0.8760,0.000049,0.000098,,,,,
3479,7,escaped,101.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3480,4,escaped,102.7,-50.3,-50.3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3481,7,escaped,105.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3482,14,escaped,103.7,-51.3,-51.3,-0.0006,5.6059,0.1881,-0.0028,0.0419,0.7266,-0.0036,0.0523,0.8458,0.000049,0.000098,,,,,
3483,22,escaped,97.6,-52.1,-52.1,-0.0002,13.0650,0.1792,-0.0035,0.0878,0.7518,-0.0005,0.0851,0.8875,0.000049,0.000098,,,,,
3484,17,escaped,114.4,-51.6,-51.6,-0.0006,0.0561,0.1728,-0.0072,0.0390,0.7805,-0.0025,0.0162,0.9434,0.000049,0.000098,,,,,
3485,27,caught,-111.2,97.4,47.4,-0.0000,183.7783,0.1052,0.0114,188.6838,0.5298,0.0038,48.2177,0.9715,0.000049,0.000098,,,,,
3486,60,escaped,55.1,-55.9,-55.9,-0.0000,87.7553,0.0150,-0.0001,0.5644,0.5173,-0.0007,15.8683,0.9651,0.000049,0.000098,,,,,
3487,6,caught,-95.5,99.5,49.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3488,53,escaped,106.8,-55.2,-55.2,-0.0000,1.2315,0.1843,-0.0007,0.4795,0.7933,-0.0003,0.5312,0.8507,0.000049,0.000098,,,,,
3489,8,escaped,106.3,-50.7,-50.7,-0.0004,0.1031,0.1351,-0.0039,0.1025,0.6816,-0.0094,0.0435,0.9020,0.000049,0.000098,,,,,
3490,6,escaped,104.5,-50.5,-50.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3491,39,escaped,106.2,-53.8,-53.8,-0.0004,1.2008,0.0774,-0.0006,17.7194,0.6854,-0.0011,86.6509,0.9366,0.000049,0.000098,,,,,
3492,12,escaped,105.9,-51.1,-51.1,-0.0001,0.0351,0.1490,-0.0013,0.1408,0.7480,-0.0020,0.0426,0.9147,0.000049,0.000098,,,,,
3493,16,escaped,107.5,-51.5,-51.5,-0.0000,0.1367,0.0743,0.0010,0.1558,0.7226,-0.0010,0.0719,0.9227,0.000049,0.000098,,,,,
3494,11,caught,-93.0,99.0,49.0,0.0020,546.5469,0.0820,-0.0005,466.2921,0.8051,0.0004,117.6558,0.9816,0.000049,0.000098,,,,,
3495,62,escaped,92.3,-56.1,-56.1,-0.0003,15.6213,0.1264,-0.0002,4.1325,0.3551,0.0010,4.4170,0.7309,0.000049,0.000098,,,,,
3496,14,caught,-92.3,48.7,98.7,0.0000,393.7786,0.0840,-0.0007,92.6050,0.4154,0.0010,363.0685,1.0199,0.000049,0.000098,,,,,
3497,38,trap,-50.7,-3.8,-3.8,-0.0023,31.9842,0.1308,0.0006,1.3589,0.1572,0.0024,0.5989,0.5758,0.000049,0.000098,,,,,
3498,7,escaped,105.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3499,59,escaped,112.2,-55.8,-55.8,-0.0001,1.7606,0.0950,-0.0009,0.5076,0.7885,-0.0007,0.6049,0.9529,0.000049,0.000098,,,,,
3500,1,escaped,100.0,-50.0,-50.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3501,2,caught,-101.1,49.9,99.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3502,15,escaped,97.3,-51.4,-51.4,-0.0001,15.8183,0.2077,-0.0004,0.1244,0.7104,0.0039,0.0558,0.9227,0.000049,0.000098,,,,,
3503,2,escaped,100.9,-50.1,-50.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3504,17,escaped,114.4,-51.6,-51.6,-0.0007,0.0949,0.1533,-0.0012,0.0717,0.7709,-0.0037,0.0458,0.9262,0.000049,0.000098,,,,,
3505,80,escaped,82.5,-57.9,-57.9,-0.0080,18.9847,0.0431,-0.0496,1.0801,0.1302,-0.0300,0.6397,0.7435,0.000049,0.000098,,,,,
3506,53,escaped,106.8,-55.2,-55.2,-0.0001,1.0699,0.1700,-0.0017,0.4817,0.8132,-0.0095,0.4590,0.8342,0.000049,0.000098,,,,,
3507,9,escaped,107.2,-50.8,-50.8,-0.0017,0.0912,0.1238,-0.0053,0.0891,0.6429,-0.0056,0.1610,0.9026,0.000049,0.000098,,,,,
3508,12,escaped,109.9,-51.1,-51.1,-0.0013,0.0600,0.2441,0.0030,0.0776,0.8441,0.0015,0.1379,0.9036,0.000049,0.000098,,,,,
3509,8,escaped,104.3,-50.7,-50.7,-0.0002,0.0822,0.0908,-0.0037,0.0617,0.7103,-0.0027,0.1004,0.8971,0.000049,0.000098,,,,,
3510,53,escaped,106.8,-55.2,-55.2,0.0001,1.4213,0.2529,0.0025,0.4864,0.8919,0.0006,0.4400,0.8320,0.000049,0.000098,,,,,
3511,14,escaped,92.4,-51.3,-51.3,-0.0001,14.6896,0.0775,-0.0008,0.0589,0.7476,-0.0022,0.0673,0.9552,0.000049,0.000098,,,,,
3512,7,escaped,103.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3513,56,escaped,77.6,-55.5,-55.5,0.0002,19.5532,0.1856,-0.0002,0.5450,0.8757,-0.0008,0.5200,0.8675,0.000049,0.000098,,,,,
3514,52,caught,-109.4,44.9,94.9,-0.0000,144.0945,0.0223,0.0003,25.4352,0.5339,-0.0036,98.5162,1.0227,0.000049,0.000098,,,,,
3515,8,escaped,102.3,-50.7,-50.7,-0.0001,0.0871,0.1488,-0.0027,0.0914,0.7417,-0.0093,0.1295,0.9516,0.000049,0.000098,,,,,
3516,17,escaped,106.4,-51.6,-51.6,-0.0002,0.0540,0.1078,0.0000,0.0824,0.6709,-0.0067,0.1025,0.9698,0.000049,0.000098,,,,,
3517,10,escaped,106.1,-50.9,-50.9,-0.0034,0.2633,0.2138,-0.0011,0.0618,0.8699,0.0042,0.1024,0.9404,0.000049,0.000098,,,,,
3518,7,escaped,105.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3519,15,escaped,97.3,-51.4,-51.4,-0.0002,13.9104,0.2343,-0.0009,0.0362,0.8751,-0.0098,0.0646,0.9666,0.000049,0.000098,,,,,
3520,8,caught,-93.7,99.3,49.3,-0.0009,638.4267,0.3363,-0.0046,589.6510,0.7458,0.0024,163.8476,0.9412,0.000049,0.000098,,,,,
3521,11,escaped,107.0,-51.0,-51.0,-0.0040,0.0420,0.2059,-0.0033,0.0266,0.8399,0.0000,0.0347,0.9214,0.000049,0.000098,,,,,
3522,13,escaped,110.8,-51.2,-51.2,0.0000,0.1347,0.0923,-0.0021,0.0330,0.7452,-0.0026,0.0250,0.9294,0.000049,0.000098,,,,,
3523,28,escaped,108.3,-52.7,-52.7,-0.0004,184.7044,0.0694,-0.0003,72.3071,0.7451,-0.0020,64.6925,0.8196,0.000049,0.000098,,,,,
3524,57,escaped,106.4,-55.6,-55.6,-0.0000,2.0733,0.0282,0.0006,2.4284,0.2783,0.0005,28.8768,0.6296,0.000049,0.000098,,,,,
3525,47,escaped,84.1,-54.6,-54.6,-0.0002,31.2692,0.1084,0.0008,0.5885,0.8286,-0.0032,7.7383,0.7874,0.000049,0.000098,,,,,
3526,27,escaped,111.4,-52.6,-52.6,-0.0004,2.0255,0.2005,-0.0016,0.1009,0.9594,-0.0134,0.3400,0.8366,0.000049,0.000098,,,,,
3527,7,escaped,105.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3528,3,escaped,101.8,-50.2,-50.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3529,10,caught,-93.9,49.1,99.1,-0.0033,365.7254,0.1246,0.0028,129.0703,0.9269,-0.0028,84.8580,0.9215,0.000049,0.000098,,,,,
3530,3,caught,-98.2,49.8,99.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3531,64,escaped,106.7,-56.3,-56.3,-0.0000,2.0845,0.0458,-0.0004,0.5653,0.9647,-0.0014,0.5461,0.9079,0.000049,0.000098,,,,,
3532,19,caught,-89.8,48.2,98.2,-0.0000,285.4843,0.1161,0.0016,66.2990,0.9900,-0.0009,133.4802,0.9231,0.000049,0.000098,,,,,
3533,17,escaped,112.4,-51.6,-51.6,-0.0024,0.1396,0.1274,-0.0005,0.1494,0.7826,0.0006,0.1914,0.9202,0.000049,0.000098,,,,,
3534,17,escaped,114.4,-51.6,-51.6,0.0005,0.1463,0.1543,-0.0013,0.0491,0.9755,-0.0232,0.0222,0.8938,0.000049,0.000098,,,,,
3535,9,caught,-94.8,49.2,99.2,-0.0032,426.8365,0.0935,-0.0007,137.3049,0.7546,0.0017,132.5708,0.9445,0.000049,0.000098,,,,,
3536,13,caught,-91.2,48.8,98.8,-0.0000,446.2463,0.1697,-0.0007,97.5478,0.9733,0.0029,387.7869,0.8950,0.000049,0.000098,,,,,
3537,17,escaped,108.4,-51.6,-51.6,-0.0005,0.1956,0.1384,0.0012,2.4359,0.8423,-0.0002,0.2626,0.9109,0.000049,0.000098,,,,,
3538,17,escaped,101.1,-51.6,-51.6,0.0000,14.8546,0.0514,-0.0079,0.2100,0.9380,-0.0019,0.2024,0.9628,0.000049,0.000098,,,,,
3539,56,escaped,109.5,-55.5,-55.5,-0.0000,1.4827,0.1692,-0.0001,0.9597,0.9464,0.0035,0.6743,0.9916,0.000049,0.000098,,,,,
3540,11,escaped,107.0,-51.0,-51.0,-0.0019,0.0227,0.2130,-0.0017,0.0199,0.9024,-0.0051,0.0161,0.8990,0.000049,0.000098,,,,,
3541,64,caught,-95.3,93.7,43.7,0.0000,119.0911,0.0339,0.0021,79.2630,0.7260,0.0021,20.3320,0.8934,0.000049,0.000098,,,,,
3542,9,escaped,107.2,-50.8,-50.8,0.0001,0.0481,0.1766,-0.0005,0.1044,0.8290,-0.0018,0.0377,0.8559,0.000049,0.000098,,,,,
3543,59,escaped,98.2,-55.8,-55.8,-0.0049,1.4704,0.1442,-0.0008,0.4825,0.7260,-0.0023,0.4765,0.8601,0.000049,0.000098,,,,,
3544,16,escaped,107.5,-51.5,-51.5,-0.0003,0.4311,0.0582,-0.0052,0.0444,0.8184,-0.0006,0.0231,0.8960,0.000049,0.000098,,,,,
3545,6,trap,-47.5,-0.6,-0.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3546,61,escaped,104.0,-56.0,-56.0,-0.0000,1.1773,0.0301,-0.0004,0.4636,0.7541,0.0004,0.4417,0.8698,0.000049,0.000098,,,,,
3547,42,caught,-91.1,45.9,95.9,-0.0001,128.3634,0.1201,-0.0021,29.2110,0.8881,-0.0011,122.4120,0.8247,0.000049,0.000098,,,,,
3548,7,escaped,105.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3549,109,escaped,103.2,-60.8,-60.8,0.0073,2.0855,0.0545,0.0148,0.6590,0.7649,0.0051,0.5652,0.8569,0.000049,0.000098,,,,,
3550,14,caught,-90.3,98.7,48.7,0.0000,410.9878,0.0716,0.0012,361.2626,0.9560,-0.0010,92.0046,0.8766,0.000049,0.000098,,,,,
3551,10,escaped,108.1,-50.9,-50.9,-0.0024,0.0801,0.2396,-0.0031,0.1071,0.9642,-0.0016,0.1048,0.9342,0.000049,0.000098,,,,,
3552,12,trap,-44.1,-1.2,-1.2,0.0001,101.9986,0.0741,-0.0051,0.0544,0.9425,-0.0056,0.0911,0.9228,0.000049,0.000098,,,,,
3553,16,escaped,107.5,-51.5,-51.5,0.0001,1.0668,0.0606,-0.0005,0.3215,0.8664,-0.0016,0.1712,0.9360,0.000049,0.000098,,,,,
3554,13,escaped,108.8,-51.2,-51.2,-0.0000,0.1426,0.0467,-0.0010,0.1064,0.9554,-0.0061,0.1151,0.9586,0.000049,0.000098,,,,,
3555,20,escaped,111.1,-51.9,-51.9,-0.0000,0.0857,0.0698,-0.0070,0.0921,0.9348,-0.0029,0.0899,0.9609,0.000049,0.000098,,,,,
3556,19,escaped,108.2,-51.8,-51.8,-0.0004,0.1032,0.0932,0.0025,0.0532,0.9556,0.0009,0.0368,0.9834,0.000049,0.000098,,,,,
3557,6,escaped,104.5,-50.5,-50.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3558,16,escaped,109.5,-51.5,-51.5,-0.0001,0.2546,0.0758,-0.0011,0.0183,0.9108,0.0012,0.0353,0.9785,0.000049,0.000098,,,,,
3559,14,escaped,109.7,-51.3,-51.3,-0.0000,0.8325,0.1074,-0.0060,0.5966,0.9466,-0.0024,0.0394,0.9947,0.000049,0.000098,,,,,
3560,16,escaped,104.2,-51.5,-51.5,-0.0002,1.2242,0.0643,-0.0013,0.1082,0.7775,-0.0036,0.1992,0.9546,0.000049,0.000098,,,,,
3561,63,escaped,95.8,-56.2,-56.2,-0.0000,0.6968,0.0363,0.0014,0.4403,0.7057,0.0001,0.3938,0.9582,0.000049,0.000098,,,,,
3562,29,escaped,109.2,-52.8,-52.8,-0.0005,0.1432,0.1136,-0.0003,0.1133,0.9499,-0.0008,0.0620,0.9773,0.000049,0.000098,,,,,
3563,13,escaped,110.8,-51.2,-51.2,-0.0015,0.1831,0.1041,-0.0054,0.1432,0.7660,-0.0026,0.2326,0.9633,0.000049,0.000098,,,,,
3564,6,escaped,104.5,-50.5,-50.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3565,18,escaped,109.3,-51.7,-51.7,-0.0003,0.1050,0.0904,-0.0053,0.0180,0.9232,-0.0066,0.0175,0.9584,0.000049,0.000098,,,,,
3566,1,caught,-100.0,50.0,100.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3567,10,escaped,108.1,-50.9,-50.9,-0.0006,0.0869,0.1342,-0.0061,0.1312,0.8019,-0.0055,0.1818,0.9522,0.000049,0.000098,,,,,
3568,16,escaped,107.5,-51.5,-51.5,-0.0010,0.0652,0.1118,0.0031,0.0256,0.9265,-0.0081,0.0176,0.9218,0.000049,0.000098,,,,,
3569,23,escaped,109.8,-52.2,-52.2,-0.0001,0.0784,0.0885,-0.0008,0.0821,0.8227,-0.0028,0.3311,0.8712,0.000049,0.000098,,,,,
3570,53,escaped,82.9,-55.2,-55.2,0.0003,21.6773,0.1531,0.0011,0.4892,0.8744,0.0017,0.4767,0.8556,0.000049,0.000098,,,,,
3571,12,escaped,109.9,-51.1,-51.1,0.0000,0.0971,0.1233,-0.0022,0.0406,0.9234,-0.0022,0.0299,0.9289,0.000049,0.000098,,,,,
3572,103,escaped,109.8,-60.2,-60.2,0.0045,1.6147,0.2080,-0.0020,0.7239,0.9790,0.0069,0.7110,0.8856,0.000049,0.000098,,,,,
3573,6,escaped,104.5,-50.5,-50.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3574,15,escaped,95.3,-51.4,-51.4,-0.0003,14.5670,0.1133,-0.0011,0.0743,0.8016,-0.0021,0.0793,0.9176,0.000049,0.000098,,,,,
3575,16,escaped,94.2,-51.5,-51.5,0.0000,7.8711,0.1433,-0.0029,0.0806,0.7304,-0.0043,0.0916,0.8682,0.000049,0.000098,,,,,
3576,65,escaped,105.6,-56.4,-56.4,-0.0050,1.9102,0.0235,0.0127,0.4707,0.6229,0.0077,0.4301,0.8521,0.000049,0.000098,,,,,
3577,30,caught,-93.9,97.1,47.1,0.0000,40.9140,0.1216,0.0007,155.1056,0.5714,-0.0004,43.3995,0.8483,0.000049,0.000098,,,,,
3578,54,escaped,111.7,-55.3,-55.3,-0.0008,98.8007,0.2282,-0.0014,35.6235,0.9750,0.0046,24.4894,0.8473,0.000049,0.000098,,,,,
3579,10,caught,-95.9,99.1,49.1,-0.0000,463.9304,0.0795,0.0012,458.6340,0.7807,0.0051,129.1113,0.9099,0.000049,0.000098,,,,,
3580,19,escaped,110.2,-51.8,-51.8,-0.0024,272.9254,0.1572,-0.0092,65.4270,0.9341,0.0372,26.9056,0.8338,0.000049,0.000098,,,,,
3581,6,caught,-95.5,49.5,99.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3582,17,escaped,114.4,-51.6,-51.6,-0.0000,0.2456,0.0775,-0.0066,4.0475,0.9755,-0.0051,51.5643,0.7928,0.000049,0.000098,,,,,
3583,53,escaped,102.8,-55.2,-55.2,-0.0001,1.2862,0.1973,0.0005,2.0069,0.9649,-0.0173,8.4187,0.8658,0.000049,0.000098,,,,,
3584,68,caught,-107.7,43.3,93.3,0.0074,74.8123,0.0437,0.0260,15.2953,0.5433,-0.0080,19.0993,0.8596,0.000049,0.000098,,,,,
3585,7,escaped,101.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3586,22,escaped,108.3,-52.1,-52.1,-0.0012,1.5337,0.1418,-0.0009,0.1142,0.6837,-0.0020,0.0656,0.8626,0.000049,0.000098,,,,,
3587,50,trap,-94.4,-5.0,-5.0,0.0001,140.2030,0.1018,-0.0006,2.2913,0.2348,0.0003,30.3793,0.6540,0.000049,0.000098,,,,,
3588,53,escaped,98.8,-55.2,-55.2,-0.0003,1.1719,0.2640,-0.0003,0.5201,0.9469,0.0003,0.4871,0.8142,0.000049,0.000098,,,,,
3589,14,escaped,107.7,-51.3,-51.3,-0.0003,0.1002,0.0918,-0.0051,0.0365,0.9438,-0.0039,0.0559,0.8262,0.000049,0.000098,,,,,
3590,14,escaped,111.7,-51.3,-51.3,-0.0001,0.2850,0.0968,-0.0039,0.0667,0.9065,-0.0022,0.0542,0.8385,0.000049,0.000098,,,,,
3591,18,escaped,109.3,-51.7,-51.7,-0.0005,0.0617,0.1291,-0.0036,0.0159,0.9288,-0.0014,0.0283,0.8408,0.000049,0.000098,,,,,
3592,15,escaped,110.6,-51.4,-51.4,-0.0002,0.1341,0.1005,0.0010,0.0690,0.7660,-0.0055,0.0708,0.8459,0.000049,0.000098,,,,,
3593,23,escaped,100.5,-52.2,-52.2,0.0000,13.4695,0.1471,0.0001,0.0643,0.9383,-0.0089,0.0764,0.8320,0.000049,0.000098,,,,,
3594,8,escaped,102.3,-50.7,-50.7,-0.0024,0.0785,0.1374,-0.0046,0.0553,0.9408,0.0005,0.0589,0.8214,0.000049,0.000098,,,,,
3595,17,escaped,106.4,-51.6,-51.6,0.0002,2.5458,0.0778,-0.0042,0.0972,0.6645,-0.0024,0.0955,0.8132,0.000049,0.000098,,,,,
3596,7,escaped,105.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
3597,56,escaped,103.5,-55.5,-55.5,-0.0001,0.9106,0.0424,0.0012,1.5680,0.2724,-0.0006,1.1306,0.6305,0.000049,0.000098,,,,,
