episode,ep_reward,ep_length,reached_goal,pg_loss,vf_loss,entropy,clip_frac,lr,ent_coef,eval_avg_reward,eval_success_rate
1837,44.5,163,1,0.0015,55.7921,1.1156,0.000,0.000135,0.00837,,
1838,70.1,70,1,-0.0076,133.7688,1.0735,0.000,0.000135,0.00836,,
1839,81.8,83,1,0.0375,24.3220,1.1570,0.007,0.000134,0.00835,,
1840,103.7,14,1,0.0013,88.4166,0.9335,0.000,0.000134,0.00835,,
1841,99.9,49,1,-0.0002,36.8312,1.0600,0.000,0.000134,0.00834,,
1842,88.9,39,1,-0.0008,42.6901,1.0658,0.000,0.000134,0.00833,,
1843,100.2,39,1,-0.0001,43.9242,1.0771,0.000,0.000134,0.00833,,
1844,100.6,15,1,-0.0004,78.8625,1.0320,0.000,0.000134,0.00832,,
1845,96.3,45,1,-0.0003,109.8422,1.1521,0.000,0.000134,0.00832,,
1846,82.6,72,1,0.0569,20.1580,1.0992,0.000,0.000134,0.00831,,
1847,92.5,46,1,0.0002,35.2075,1.1081,0.000,0.000134,0.00830,,
1848,98.4,37,1,-0.0009,39.7190,1.0830,0.000,0.000134,0.00830,,
1849,109.5,16,1,0.0007,103.8395,0.9686,0.000,0.000134,0.00829,,
1850,104.5,200,1,0.0000,0.0000,0.0000,0.000,0.000133,0.00828,-135.0,0.00
1851,96.3,45,1,-0.0004,36.4905,1.0577,0.000,0.000133,0.00828,,
1852,104.1,50,1,-0.0000,34.5606,1.0495,0.000,0.000133,0.00827,,
1853,111.4,27,1,-0.0002,98.0349,0.9749,0.000,0.000133,0.00826,,
1854,107.3,18,1,0.0003,252.3927,1.0776,0.000,0.000133,0.00826,,
1855,96.2,53,1,-0.0003,33.0790,1.0937,0.000,0.000133,0.00825,,
1856,77.2,69,1,0.0243,28.2185,1.1494,0.000,0.000133,0.00825,,
1857,84.8,73,1,-0.0896,85.3354,1.1538,0.000,0.000133,0.00824,,
1858,84.6,55,1,-0.0008,91.9223,1.1212,0.000,0.000133,0.00823,,
1859,88.0,61,1,-0.0003,22.4875,1.1490,0.000,0.000133,0.00823,,
1860,88.7,41,1,-0.0006,35.8983,1.1354,0.000,0.000133,0.00822,,
1861,104.1,10,1,0.0001,124.8588,0.9740,0.000,0.000133,0.00821,,
1862,-170.0,200,0,-0.0232,91.3135,1.1111,0.000,0.000132,0.00821,,
1863,103.2,9,1,-0.0000,133.3753,0.8395,0.000,0.000132,0.00820,,
1864,91.7,54,1,0.0005,85.9330,1.1316,0.000,0.000132,0.00819,,
1865,107.3,18,1,0.0004,94.8161,0.9793,0.000,0.000132,0.00819,,
1866,104.8,33,1,-0.0003,56.5435,1.0246,0.000,0.000132,0.00818,,
1867,111.8,23,1,0.0003,97.9937,0.9507,0.000,0.000132,0.00818,,
1868,103.4,7,1,0.0000,0.0000,0.0000,0.000,0.000132,0.00817,,
1869,102.3,8,1,-0.0002,144.4613,0.8792,0.000,0.000132,0.00816,,
1870,84.1,90,1,-0.0262,22.4998,1.1208,0.000,0.000132,0.00816,,
1871,110.4,17,1,-0.0011,114.9577,0.9413,0.000,0.000132,0.00815,,
1872,94.3,48,1,0.0004,34.0040,1.1062,0.000,0.000132,0.00814,,
1873,105.5,16,1,-0.0000,80.4880,0.9507,0.000,0.000131,0.00814,,
1874,83.5,76,1,-0.0044,48.2260,1.1245,0.000,0.000131,0.00813,,
1875,95.0,28,1,0.0003,45.8176,1.0147,0.000,0.000131,0.00813,,
1876,102.5,6,1,0.0000,0.0000,0.0000,0.000,0.000131,0.00812,,
1877,98.7,24,1,-0.0001,53.7611,1.0730,0.000,0.000131,0.00811,,
1878,81.7,54,1,-0.0003,41.3233,1.0359,0.000,0.000131,0.00811,,
1879,87.1,57,1,-0.0011,27.1479,1.1465,0.000,0.000131,0.00810,,
1880,88.9,79,1,0.0121,17.3287,1.0813,0.000,0.000131,0.00809,,
1881,105.9,12,1,0.0013,107.3139,0.9528,0.000,0.000131,0.00809,,
1882,-194.0,200,0,0.0129,106.4873,1.1127,0.000,0.000131,0.00808,,
1883,102.6,15,1,-0.0006,82.4555,1.0432,0.000,0.000131,0.00807,,
1884,101.3,58,1,-0.0003,32.4890,1.0528,0.000,0.000130,0.00807,,
1885,77.8,80,1,-0.0282,71.1259,1.1166,0.000,0.000130,0.00806,,
1886,104.4,17,1,0.0006,72.3997,0.9369,0.000,0.000130,0.00806,,
1887,-107.3,200,0,0.0358,57.9721,1.1344,0.000,0.000130,0.00805,,
1888,100.0,1,1,0.0000,0.0000,0.0000,0.000,0.000130,0.00804,,
1889,93.4,47,1,-0.0006,32.3758,1.0885,0.000,0.000130,0.00804,,
1890,106.3,28,1,-0.0006,60.6278,1.0711,0.000,0.000130,0.00803,,
1891,60.9,159,1,-0.0100,19.1759,1.0920,0.000,0.000130,0.00802,,
1892,104.0,41,1,-0.0011,41.2985,1.0064,0.000,0.000130,0.00802,,
1893,-139.3,200,0,-0.0456,85.6863,1.1150,0.000,0.000130,0.00801,,
1894,-182.0,200,0,-0.0565,96.1440,1.1193,0.000,0.000130,0.00800,,
1895,91.3,35,1,-0.0014,153.2541,1.0945,0.000,0.000129,0.00800,,
1896,41.5,196,1,-0.0046,41.6418,1.0945,0.000,0.000129,0.00799,,
1897,-74.6,200,0,-0.0417,34.1913,1.0880,0.000,0.000129,0.00799,,
1898,70.7,84,1,0.0064,67.1863,1.1508,0.000,0.000129,0.00798,,
1899,104.3,8,1,0.0005,162.8688,0.9640,0.000,0.000129,0.00797,,
1900,51.6,200,1,0.0000,21.3297,1.1187,0.000,0.000129,0.00797,-77.2,0.00
1901,105.0,31,1,-0.0015,72.9068,0.9535,0.000,0.000129,0.00796,,
1902,96.2,56,1,0.0002,29.7786,1.0721,0.000,0.000129,0.00795,,
1903,95.3,58,1,-0.0001,93.0357,1.1282,0.000,0.000129,0.00795,,
1904,83.2,109,1,0.0014,19.6054,1.0933,0.000,0.000129,0.00794,,
1905,104.5,23,1,0.0001,69.5973,1.0013,0.000,0.000129,0.00794,,
1906,85.8,63,1,-0.0028,31.6200,1.1141,0.000,0.000128,0.00793,,
1907,108.9,22,1,0.0007,86.7827,0.9379,0.000,0.000128,0.00792,,
1908,89.6,45,1,0.0001,37.3857,1.0994,0.000,0.000128,0.00792,,
1909,89.6,65,1,-0.0087,29.8789,1.0506,0.000,0.000128,0.00791,,
1910,101.5,16,1,-0.0045,165.7524,0.8442,0.000,0.000128,0.00790,,
1911,96.7,44,1,-0.0002,34.6291,1.0320,0.000,0.000128,0.00790,,
1912,99.7,34,1,-0.0002,74.0448,0.8974,0.000,0.000128,0.00789,,
1913,94.1,50,1,-0.0002,31.0214,1.0540,0.000,0.000128,0.00788,,
1914,92.2,39,1,0.0001,36.9143,1.0376,0.000,0.000128,0.00788,,
1915,110.0,21,1,0.0001,111.1542,0.9193,0.000,0.000128,0.00787,,
1916,108.6,35,1,0.0006,147.9029,1.0478,0.000,0.000128,0.00787,,
1917,107.2,29,1,-0.0002,65.1023,0.9488,0.000,0.000127,0.00786,,
1918,-100.0,200,0,-0.0076,60.2520,1.1042,0.000,0.000127,0.00785,,
1919,101.8,23,1,-0.0013,55.8873,1.0203,0.000,0.000127,0.00785,,
1920,-126.0,200,0,-0.0140,75.7637,1.1098,0.000,0.000127,0.00784,,
1921,91.3,58,1,-0.0005,31.6870,1.0873,0.000,0.000127,0.00783,,
1922,103.3,18,1,0.0001,62.6921,0.9664,0.000,0.000127,0.00783,,
1923,83.5,56,1,-0.0005,100.1191,1.1259,0.000,0.000127,0.00782,,
1924,92.6,35,1,0.0002,44.0550,1.1402,0.000,0.000127,0.00781,,
1925,101.3,18,1,0.0001,63.9446,1.0057,0.000,0.000127,0.00781,,
1926,100.1,30,1,0.0014,157.2704,1.0928,0.000,0.000127,0.00780,,
1927,82.9,62,1,-0.0005,27.3421,1.1109,0.000,0.000127,0.00780,,
1928,103.3,18,1,-0.0002,63.8514,0.9160,0.000,0.000126,0.00779,,
1929,94.1,50,1,0.0007,98.7852,1.0323,0.000,0.000126,0.00778,,
1930,108.1,30,1,0.0001,70.5795,0.9475,0.000,0.000126,0.00778,,
1931,94.9,62,1,-0.0003,25.1301,1.0107,0.000,0.000126,0.00777,,
1932,96.5,26,1,0.0000,157.1309,1.0596,0.000,0.000126,0.00776,,
1933,107.6,25,1,-0.0002,75.6241,0.9330,0.000,0.000126,0.00776,,
1934,103.0,11,1,-0.0005,98.7231,0.8613,0.000,0.000126,0.00775,,
1935,95.4,44,1,-0.0016,33.7481,1.0514,0.000,0.000126,0.00775,,
1936,96.8,53,1,-0.0035,27.1902,1.0534,0.000,0.000126,0.00774,,
1937,107.3,55,1,-0.0012,36.9530,0.9367,0.000,0.000126,0.00773,,
1938,100.0,1,1,0.0000,0.0000,0.0000,0.000,0.000126,0.00773,,
1939,87.1,60,1,-0.0003,28.6355,1.1033,0.000,0.000125,0.00772,,
1940,104.0,21,1,-0.0008,69.4570,0.9760,0.000,0.000125,0.00771,,
1941,104.8,13,1,-0.0004,85.7442,0.8476,0.000,0.000125,0.00771,,
1942,-170.0,200,0,-0.0184,98.5482,1.1257,0.000,0.000125,0.00770,,
1943,-12.2,197,1,-0.0149,71.1867,1.0819,0.000,0.000125,0.00769,,
1944,-120.0,200,0,-0.0142,64.8445,1.1300,0.000,0.000125,0.00769,,
1945,74.6,75,1,0.0130,94.5457,1.1168,0.000,0.000125,0.00768,,
1946,87.4,64,1,-0.0018,32.8187,1.1251,0.000,0.000125,0.00768,,
1947,65.9,92,1,-0.0101,60.9419,1.0843,0.000,0.000125,0.00767,,
1948,81.3,58,1,-0.0002,35.8709,1.1247,0.000,0.000125,0.00766,,
1949,101.3,18,1,-0.0010,261.7247,1.0693,0.000,0.000125,0.00766,,
1950,87.3,200,1,-0.0000,25.0765,1.1189,0.000,0.000124,0.00765,-169.6,0.00
1951,94.8,30,1,-0.0006,44.8286,1.0759,0.000,0.000124,0.00764,,
1952,92.4,37,1,-0.0001,39.9424,1.0807,0.000,0.000124,0.00764,,
1953,108.9,22,1,0.0001,91.6515,0.9567,0.000,0.000124,0.00763,,
1954,82.6,75,1,-0.0905,28.2219,1.0314,0.000,0.000124,0.00762,,
1955,105.3,18,1,-0.0006,78.9367,0.9445,0.000,0.000124,0.00762,,
1956,97.6,42,1,0.0002,29.8632,1.0478,0.000,0.000124,0.00761,,
1957,96.3,28,1,-0.0001,45.3642,0.9873,0.000,0.000124,0.00761,,
1958,102.6,15,1,0.0001,76.9117,1.0336,0.000,0.000124,0.00760,,
1959,93.1,40,1,-0.0026,124.3009,1.0097,0.000,0.000124,0.00759,,
1960,82.3,88,1,-0.0117,61.0870,1.1525,0.000,0.000124,0.00759,,
1961,88.1,70,1,-0.0092,22.9088,1.1264,0.000,0.000124,0.00758,,
1962,104.3,8,1,0.0001,135.6944,0.8752,0.000,0.000123,0.00757,,
1963,94.7,61,1,-0.0002,25.4438,1.0381,0.000,0.000123,0.00757,,
1964,103.0,31,1,-0.0003,44.8923,1.0371,0.000,0.000123,0.00756,,
1965,96.6,52,1,0.0000,35.4625,1.0467,0.000,0.000123,0.00756,,
1966,73.2,89,1,-0.0141,23.2578,1.1074,0.000,0.000123,0.00755,,
1967,103.6,5,1,0.0000,0.0000,0.0000,0.000,0.000123,0.00754,,
1968,99.6,25,1,-0.0004,49.6038,1.0752,0.000,0.000123,0.00754,,
1969,82.5,66,1,-0.0075,24.0506,1.1309,0.000,0.000123,0.00753,,
1970,108.3,28,1,-0.0004,68.5157,0.9798,0.000,0.000123,0.00752,,
1971,107.4,24,1,-0.0001,69.8913,0.9419,0.000,0.000123,0.00752,,
1972,108.9,19,1,-0.0003,82.2339,0.9649,0.000,0.000123,0.00751,,
1973,92.3,88,1,-0.0395,25.6938,1.0214,0.000,0.000122,0.00750,,
1974,102.3,8,1,0.0003,128.8568,0.7761,0.000,0.000122,0.00750,,
1975,94.9,22,1,-0.0003,204.7253,1.1627,0.000,0.000122,0.00749,,
1976,17.7,151,1,0.0024,86.5560,1.0600,0.000,0.000122,0.00749,,
1977,72.7,104,1,0.0040,20.7194,1.1218,0.000,0.000122,0.00748,,
1978,100.4,57,1,-0.0013,29.6038,1.0590,0.000,0.000122,0.00747,,
1979,96.3,28,1,0.0007,52.0879,1.0959,0.000,0.000122,0.00747,,
1980,98.1,30,1,-0.0001,150.2322,1.1050,0.000,0.000122,0.00746,,
1981,97.2,29,1,0.0000,154.6656,1.0576,0.000,0.000122,0.00745,,
1982,-4.9,157,1,0.0077,119.7625,1.0717,0.000,0.000122,0.00745,,
1983,100.0,1,1,0.0000,0.0000,0.0000,0.000,0.000122,0.00744,,
1984,104.6,12,1,-0.0001,93.1331,0.9106,0.000,0.000121,0.00743,,
1985,111.5,16,1,0.0002,116.8736,0.9820,0.000,0.000121,0.00743,,
1986,-106.0,200,0,0.0416,31.2761,1.1416,0.000,0.000121,0.00742,,
1987,102.6,12,1,-0.0002,93.7409,0.9694,0.000,0.000121,0.00742,,
1988,101.4,44,1,-0.0003,34.3644,1.0871,0.000,0.000121,0.00741,,
1989,112.4,37,1,-0.0002,62.1391,1.0184,0.000,0.000121,0.00740,,
1990,2.4,117,1,-0.0017,93.6038,1.0712,0.000,0.000121,0.00740,,
1991,104.6,15,1,0.0004,126.2037,1.0165,0.000,0.000121,0.00739,,
1992,103.9,12,1,0.0001,90.4609,0.9659,0.000,0.000121,0.00738,,
1993,103.6,25,1,0.0000,52.1091,1.0145,0.000,0.000121,0.00738,,
1994,78.8,73,1,0.0782,23.8649,1.1291,0.000,0.000121,0.00737,,
1995,115.0,31,1,0.0000,86.4700,0.9802,0.000,0.000120,0.00737,,
1996,92.0,41,1,-0.0000,37.1645,1.0658,0.000,0.000120,0.00736,,
1997,98.7,24,1,0.0002,44.9218,1.0237,0.000,0.000120,0.00735,,
1998,86.2,79,1,-0.0730,93.6280,1.0259,0.000,0.000120,0.00735,,
1999,101.8,3,1,0.0000,0.0000,0.0000,0.000,0.000120,0.00734,,
2000,91.8,200,1,-0.0249,63.8166,1.0407,0.000,0.000120,0.00733,-151.2,0.00
2001,107.9,32,1,0.0001,48.1104,0.9978,0.000,0.000120,0.00733,,
2002,105.1,37,1,-0.0003,43.8929,1.0090,0.000,0.000120,0.00732,,
2003,108.8,13,1,0.0001,119.1172,0.9175,0.000,0.000120,0.00731,,
2004,103.3,18,1,-0.0002,63.6354,1.0119,0.000,0.000120,0.00731,,
2005,101.9,52,1,-0.0001,28.5907,1.0366,0.000,0.000120,0.00730,,
2006,94.9,62,1,-0.0001,25.2082,1.0552,0.000,0.000119,0.00730,,
2007,80.5,106,1,0.0064,15.5912,1.1137,0.000,0.000119,0.00729,,
2008,-136.0,200,0,-0.0045,47.1713,1.1598,0.018,0.000119,0.00728,,
2009,-25.7,168,1,0.0187,110.9126,1.0614,0.000,0.000119,0.00728,,
2010,96.2,39,1,-0.0001,33.3322,1.0876,0.000,0.000119,0.00727,,
2011,98.6,32,1,-0.0001,38.6263,1.1023,0.000,0.000119,0.00726,,
2012,97.1,40,1,-0.0006,34.0955,1.0851,0.000,0.000119,0.00726,,
2013,106.7,24,1,-0.0004,195.8377,1.0991,0.000,0.000119,0.00725,,
2014,100.3,48,1,-0.0017,104.0164,0.9799,0.000,0.000119,0.00724,,
2015,112.9,22,1,0.0006,104.7876,0.9934,0.000,0.000119,0.00724,,
2016,94.7,64,1,-0.0021,26.5022,1.0059,0.000,0.000119,0.00723,,
2017,106.1,30,1,0.0001,55.5904,1.0073,0.000,0.000118,0.00723,,
2018,103.2,23,1,0.0002,60.9443,1.0692,0.000,0.000118,0.00722,,
2019,106.9,22,1,0.0000,203.4194,1.0720,0.000,0.000118,0.00721,,
2020,95.7,54,1,-0.0001,24.3035,1.0763,0.000,0.000118,0.00721,,
2021,100.9,2,1,0.0000,0.0000,0.0000,0.000,0.000118,0.00720,,
2022,98.3,48,1,-0.0001,86.0581,1.0909,0.000,0.000118,0.00719,,
2023,51.5,136,1,0.0194,40.5300,1.1044,0.000,0.000118,0.00719,,
2024,82.5,86,1,0.0053,57.5059,1.0911,0.000,0.000118,0.00718,,
2025,102.3,28,1,0.0000,44.7613,1.0540,0.000,0.000118,0.00717,,
2026,104.1,10,1,-0.0001,102.6932,0.9481,0.000,0.000118,0.00717,,
2027,103.9,32,1,-0.0001,131.7557,1.0612,0.000,0.000118,0.00716,,
2028,101.2,29,1,-0.0003,137.6579,1.0792,0.000,0.000117,0.00716,,
2029,104.0,21,1,0.0002,64.4492,1.0342,0.000,0.000117,0.00715,,
2030,107.8,23,1,0.0002,73.4194,1.0029,0.000,0.000117,0.00714,,
2031,-7.3,184,1,0.0009,90.4192,1.0761,0.000,0.000117,0.00714,,
2032,39.4,107,1,-0.0119,114.7891,1.1319,0.000,0.000117,0.00713,,
2033,110.7,24,1,-0.0002,71.0609,0.9959,0.000,0.000117,0.00712,,
2034,-90.0,200,0,-0.0711,37.8280,1.1089,0.000,0.000117,0.00712,,
2035,81.1,60,1,0.0001,38.8428,1.0731,0.000,0.000117,0.00711,,
2036,37.2,146,1,0.0142,43.0747,1.1690,0.000,0.000117,0.00711,,
2037,85.6,45,1,-0.0000,33.3013,1.1075,0.000,0.000117,0.00710,,
2038,93.9,52,1,-0.0009,83.9005,1.1120,0.000,0.000117,0.00709,,
2039,109.4,27,1,-0.0002,61.3521,1.0107,0.000,0.000116,0.00709,,
2040,66.3,128,1,-0.0018,45.6030,1.0932,0.000,0.000116,0.00708,,
2041,86.2,59,1,0.0001,28.0334,1.1179,0.000,0.000116,0.00707,,
2042,-7.4,189,1,-0.0027,76.8009,1.1144,0.000,0.000116,0.00707,,
2043,104.6,35,1,-0.0007,134.3310,1.0711,0.000,0.000116,0.00706,,
2044,101.4,7,1,0.0000,0.0000,0.0000,0.000,0.000116,0.00705,,
2045,102.1,30,1,-0.0006,36.1982,1.0343,0.000,0.000116,0.00705,,
2046,60.2,116,1,-0.0006,51.9115,1.1452,0.000,0.000116,0.00704,,
2047,97.7,31,1,0.0001,39.0416,1.1068,0.000,0.000116,0.00704,,
2048,100.5,6,1,0.0000,0.0000,0.0000,0.000,0.000116,0.00703,,
2049,96.1,50,1,-0.0002,24.3356,1.0527,0.000,0.000116,0.00702,,
2050,91.9,200,1,0.0001,22.7966,1.1096,0.000,0.000116,0.00702,-74.0,0.00
2051,103.8,40,1,0.0000,33.2595,1.0379,0.000,0.000115,0.00701,,
2052,110.3,28,1,-0.0015,125.5924,0.9087,0.000,0.000115,0.00700,,
2053,110.7,24,1,0.0003,89.5834,0.9238,0.000,0.000115,0.00700,,
2054,109.4,27,1,-0.0001,57.8676,0.9869,0.000,0.000115,0.00699,,
2055,79.0,91,1,-0.0106,20.4432,1.1365,0.000,0.000115,0.00698,,
2056,104.9,39,1,0.0001,39.7399,1.0517,0.000,0.000115,0.00698,,
2057,37.3,118,1,-0.0007,85.4414,1.1163,0.000,0.000115,0.00697,,
2058,108.4,57,1,-0.0004,76.3508,1.0557,0.000,0.000115,0.00697,,
2059,80.5,100,1,-0.0208,22.5441,1.1244,0.000,0.000115,0.00696,,
2060,89.5,36,1,0.0011,106.1019,1.1051,0.000,0.000115,0.00695,,
2061,106.7,44,1,-0.0000,44.2565,0.9919,0.000,0.000115,0.00695,,
2062,94.5,43,1,-0.0002,39.3786,1.0277,0.000,0.000114,0.00694,,
2063,59.2,89,1,0.0111,62.2953,1.1537,0.000,0.000114,0.00693,,
2064,81.8,83,1,0.0741,15.0337,1.1331,0.000,0.000114,0.00693,,
2065,91.4,67,1,-0.0203,25.0787,1.0904,0.000,0.000114,0.00692,,
2066,81.3,98,1,0.0119,48.1933,1.0984,0.000,0.000114,0.00692,,
2067,72.0,121,1,-0.0027,45.1713,1.0699,0.000,0.000114,0.00691,,
2068,100.6,29,1,-0.0003,40.4436,1.0420,0.000,0.000114,0.00690,,
2069,105.3,38,1,-0.0019,94.0331,1.0102,0.000,0.000114,0.00690,,
2070,-148.0,200,0,-0.0628,51.4047,1.1688,0.000,0.000114,0.00689,,
2071,100.9,22,1,-0.0002,58.8820,1.0841,0.000,0.000114,0.00688,,
2072,77.9,92,1,-0.0172,22.4060,1.1078,0.000,0.000114,0.00688,,
2073,100.0,1,1,0.0000,0.0000,0.0000,0.000,0.000113,0.00687,,
2074,98.2,39,1,-0.0000,32.8350,1.0691,0.000,0.000113,0.00686,,
2075,101.7,51,1,-0.0004,26.5925,1.0498,0.000,0.000113,0.00686,,
2076,106.8,33,1,-0.0001,133.2670,1.0548,0.000,0.000113,0.00685,,
2077,103.5,16,1,-0.0001,63.5281,1.0024,0.000,0.000113,0.00685,,
2078,100.7,4,1,0.0000,0.0000,0.0000,0.000,0.000113,0.00684,,
2079,103.0,31,1,-0.0003,43.3632,1.0418,0.000,0.000113,0.00683,,
2080,98.1,30,1,-0.0003,52.1456,1.0153,0.000,0.000113,0.00683,,
2081,-126.0,200,0,-0.0312,70.3697,1.1011,0.000,0.000113,0.00682,,
2082,87.4,47,1,-0.0017,95.6338,1.1259,0.000,0.000113,0.00681,,
2083,95.1,37,1,-0.0005,29.5484,1.0970,0.000,0.000113,0.00681,,
2084,96.9,42,1,-0.0012,33.1843,1.1057,0.000,0.000112,0.00680,,
2085,49.0,151,1,0.0156,27.4833,1.1381,0.000,0.000112,0.00680,,
2086,102.4,54,1,0.0005,32.9101,1.0746,0.000,0.000112,0.00679,,
2087,107.2,46,1,-0.0008,82.6609,1.0345,0.000,0.000112,0.00678,,
2088,87.3,58,1,-0.0002,20.5453,1.1255,0.000,0.000112,0.00678,,
2089,90.3,68,1,0.0051,75.7606,1.0951,0.000,0.000112,0.00677,,
2090,99.8,20,1,-0.0011,211.0999,1.0741,0.000,0.000112,0.00676,,
2091,109.0,11,1,0.0005,127.2537,0.9105,0.000,0.000112,0.00676,,
2092,116.1,30,1,0.0002,91.2862,0.9656,0.000,0.000112,0.00675,,
2093,97.1,20,1,-0.0003,49.8541,1.0592,0.000,0.000112,0.00674,,
2094,71.3,98,1,-0.0010,50.7466,1.1132,0.000,0.000112,0.00674,,
2095,79.6,85,1,0.0043,41.4961,1.1172,0.000,0.000111,0.00673,,
2096,105.2,29,1,-0.0005,44.8102,1.0289,0.000,0.000111,0.00673,,
2097,101.3,18,1,-0.0001,54.1311,1.0225,0.000,0.000111,0.00672,,
2098,94.9,59,1,-0.0002,22.2288,1.0215,0.000,0.000111,0.00671,,
2099,53.4,147,1,0.0211,23.8171,1.1276,0.000,0.000111,0.00671,,
2100,104.2,200,1,-0.0003,78.7721,0.9978,0.000,0.000111,0.00670,-84.8,0.10
2101,101.4,7,1,0.0000,0.0000,0.0000,0.000,0.000111,0.00669,,
2102,98.4,37,1,-0.0003,101.9755,1.0951,0.000,0.000111,0.00669,,
2103,103.0,11,1,-0.0014,305.3864,1.0709,0.000,0.000111,0.00668,,
2104,97.4,27,1,0.0004,49.7516,1.1035,0.000,0.000111,0.00667,,
2105,102.6,35,1,-0.0004,31.9670,1.0393,0.000,0.000111,0.00667,,
2106,105.2,29,1,0.0002,48.7053,1.0442,0.000,0.000110,0.00666,,
2107,90.4,37,1,-0.0004,90.7296,1.1611,0.000,0.000110,0.00666,,
2108,104.6,15,1,-0.0002,78.1918,1.0454,0.000,0.000110,0.00665,,
2109,101.9,12,1,0.0001,78.2239,0.9957,0.000,0.000110,0.00664,,
2110,83.2,69,1,-0.0333,27.7198,1.0917,0.000,0.000110,0.00664,,
2111,97.6,45,1,-0.0001,24.7292,1.0752,0.000,0.000110,0.00663,,
2112,95.5,36,1,-0.0004,36.4764,1.0956,0.000,0.000110,0.00662,,
2113,102.7,24,1,-0.0046,116.7414,0.9467,0.000,0.000110,0.00662,,
2114,96.1,50,1,0.0001,22.8385,1.0588,0.000,0.000110,0.00661,,
2115,98.2,39,1,0.0002,84.5429,1.0312,0.000,0.000110,0.00661,,
2116,103.2,9,1,0.0000,105.7480,0.9619,0.000,0.000110,0.00660,,
2117,97.5,36,1,0.0004,86.5212,1.0579,0.000,0.000109,0.00659,,
2118,105.4,27,1,-0.0001,45.5566,1.0061,0.000,0.000109,0.00659,,
2119,112.6,15,1,0.0000,229.8203,0.9084,0.000,0.000109,0.00658,,
2120,99.4,27,1,-0.0002,36.6348,1.0507,0.000,0.000109,0.00657,,
2121,94.8,53,1,-0.0017,70.5535,1.0711,0.000,0.000109,0.00657,,
2122,103.1,40,1,-0.0002,45.6954,0.9476,0.000,0.000109,0.00656,,
2123,108.8,33,1,-0.0015,96.8697,0.9446,0.000,0.000109,0.00655,,
2124,105.9,49,1,0.0002,28.7667,1.0407,0.000,0.000109,0.00655,,
2125,98.5,46,1,0.0004,23.1599,1.0328,0.000,0.000109,0.00654,,
2126,55.0,131,1,0.0194,34.0087,1.1078,0.000,0.000109,0.00654,,
2127,77.9,112,1,-0.0027,23.0985,1.0868,0.000,0.000109,0.00653,,
2128,98.1,30,1,-0.0005,111.3819,1.0778,0.000,0.000108,0.00652,,
2129,102.8,33,1,-0.0002,45.0977,0.9506,0.000,0.000108,0.00652,,
2130,108.6,15,1,-0.0001,76.7091,0.9579,0.000,0.000108,0.00651,,
2131,109.8,23,1,0.0001,74.9052,0.9261,0.000,0.000108,0.00650,,
2132,102.9,22,1,0.0001,137.2423,1.0576,0.000,0.000108,0.00650,,
2133,-22.3,194,1,0.0020,58.2861,1.1481,0.000,0.000108,0.00649,,
2134,90.2,59,1,-0.0017,80.4613,1.1047,0.000,0.000108,0.00648,,
2135,95.3,58,1,0.0003,21.1091,1.0346,0.000,0.000108,0.00648,,
2136,108.4,17,1,-0.0006,79.9183,0.9375,0.000,0.000108,0.00647,,
2137,82.5,66,1,0.0218,16.4158,1.1166,0.000,0.000108,0.00647,,
2138,105.2,9,1,-0.0006,105.0347,0.8707,0.000,0.000108,0.00646,,
2139,109.4,24,1,-0.0010,63.8339,0.9545,0.000,0.000107,0.00645,,
2140,99.8,3,1,0.0000,0.0000,0.0000,0.000,0.000107,0.00645,,
2141,77.0,91,1,-0.0079,23.5606,1.1015,0.000,0.000107,0.00644,,
2142,101.9,12,1,-0.0006,76.4992,0.9744,0.000,0.000107,0.00643,,
2143,97.8,43,1,-0.0002,64.7105,1.0095,0.000,0.000107,0.00643,,
2144,88.9,42,1,0.0001,70.8588,1.1189,0.000,0.000107,0.00642,,
2145,86.3,48,1,-0.0001,22.2703,1.1314,0.000,0.000107,0.00642,,
2146,54.2,99,1,0.0116,43.0323,1.1631,0.000,0.000107,0.00641,,
2147,87.3,78,1,-0.1052,32.8426,1.0940,0.000,0.000107,0.00640,,
2148,99.1,40,1,0.0007,64.9647,1.0416,0.000,0.000107,0.00640,,
2149,102.7,24,1,-0.0005,45.0843,1.0153,0.000,0.000107,0.00639,,
2150,84.5,200,1,-0.0082,13.2587,1.0350,0.000,0.000107,0.00638,-177.8,0.00
2151,69.5,113,1,-0.0062,38.7056,1.1027,0.000,0.000106,0.00638,,
2152,104.6,35,1,0.0001,46.7314,1.0152,0.000,0.000106,0.00637,,
2153,102.0,21,1,-0.0001,44.5586,1.0578,0.000,0.000106,0.00636,,
2154,63.9,92,1,-0.0110,40.8902,1.0914,0.000,0.000106,0.00636,,
2155,96.0,41,1,-0.0023,76.0303,1.0558,0.000,0.000106,0.00635,,
2156,81.7,74,1,-0.0371,22.6559,1.1307,0.000,0.000106,0.00635,,
2157,104.4,17,1,0.0008,55.1613,1.0484,0.000,0.000106,0.00634,,
2158,104.6,35,1,0.0001,43.1536,1.0502,0.000,0.000106,0.00633,,
2159,95.8,43,1,-0.0004,24.5793,1.0992,0.000,0.000106,0.00633,,
2160,87.7,54,1,-0.0001,64.8309,1.1273,0.000,0.000106,0.00632,,
2161,100.0,1,1,0.0000,0.0000,0.0000,0.000,0.000106,0.00631,,
